order_placed_at_utc,order_category,item_count,actual_delivery_time_minutes,estimated_delivery_time_lower_minutes,estimated_delivery_time_upper_minutes,venue_location_h3_index,customer_location_h3_index,courier_supply_index,precipitation
2022-02-06T14:35:00.000000,Food delivery,5,48.669591917783976,55.0,65.0,881126d331fffff,881126d02dfffff,2.06,0.0
2022-02-06T14:35:00.000000,Food delivery,3,54.63247455859756,50.0,60.0,881126d311fffff,88089968b5fffff,2.09,0.0
2022-02-06T14:37:00.000000,Food delivery,6,52.191077504750695,30.0,40.0,881126d335fffff,881126d32bfffff,2.04,0.0
2022-02-06T14:38:00.000000,Food delivery,3,36.855885476137175,25.0,35.0,881126d33dfffff,881126d335fffff,2.0,0.0
2022-02-06T14:41:00.000000,Food delivery,7,40.17701115978276,40.0,50.0,881126d339fffff,881126d347fffff,1.96,0.0
2022-02-06T14:42:00.000000,Food delivery,5,42.293466033894845,50.0,60.0,881126d331fffff,881126d307fffff,1.87,0.0
2022-02-06T14:42:00.000000,Food delivery,4,23.337009886680107,15.0,25.0,881126d06bfffff,881126d061fffff,1.92,0.0
2022-02-06T14:46:00.000000,Food delivery,5,46.535470612022266,35.0,45.0,881126d305fffff,881126d36bfffff,1.86,0.0
2022-02-06T14:49:00.000000,Food delivery,4,34.60340179273586,45.0,55.0,881126d06bfffff,881126d01dfffff,1.84,0.0
2022-02-06T14:51:00.000000,Food delivery,2,79.1459628569012,40.0,50.0,881126d259fffff,8808996d65fffff,1.83,0.0
2022-02-06T14:52:00.000000,Retail,3,19.61262952360121,30.0,40.0,881126d1c5fffff,881126d1e9fffff,1.83,0.0
2022-02-06T14:53:00.000000,Food delivery,1,20.498193963400865,25.0,35.0,881126d06dfffff,881126d06dfffff,1.81,0.0
2022-02-06T14:57:00.000000,Food delivery,7,61.744062297107696,55.0,65.0,881126d33dfffff,881126d335fffff,1.78,0.0
2022-02-06T14:57:00.000000,Food delivery,1,20.77449737613725,30.0,40.0,881126d339fffff,881126d303fffff,1.8,0.0
2022-02-06T14:59:00.000000,Retail,15,46.40395641493493,30.0,40.0,881126d307fffff,881126d335fffff,1.77,0.0
2022-02-06T15:01:00.000000,Food delivery,2,38.463902121882235,45.0,55.0,881126d339fffff,881126d305fffff,1.76,0.0
2022-02-06T15:02:00.000000,Food delivery,1,33.963902121882235,40.0,50.0,881126d06dfffff,881126d069fffff,1.76,0.0
2022-02-06T15:04:00.000000,Food delivery,3,64.75721553549654,50.0,60.0,881126d04dfffff,881126d025fffff,1.75,0.0
2022-02-06T15:06:00.000000,Food delivery,4,35.55109213374596,30.0,40.0,881126d061fffff,881126d061fffff,1.74,0.0
2022-02-06T15:07:00.000000,Food delivery,3,56.28056878858224,40.0,50.0,881126d1cdfffff,881126d115fffff,1.76,0.0
2022-02-06T15:09:00.000000,Food delivery,1,74.78056878858224,35.0,45.0,881126d239fffff,881126d207fffff,1.76,0.0
2022-02-06T15:10:00.000000,Food delivery,2,49.87388220209654,25.0,35.0,881126d0c3fffff,881126d0cbfffff,1.75,0.0
2022-02-06T15:15:00.000000,Food delivery,2,39.35441954869453,40.0,50.0,881126d045fffff,881126d333fffff,1.73,0.0
2022-02-06T15:18:00.000000,Food delivery,3,50.77760194255545,30.0,40.0,881126d339fffff,881126d315fffff,1.71,0.0
2022-02-06T15:22:00.000000,Food delivery,5,83.53370257295049,40.0,50.0,881126d043fffff,881126d009fffff,1.69,0.0
2022-02-06T15:24:00.000000,Food delivery,1,78.45036923965048,30.0,40.0,881126d267fffff,881126d263fffff,1.69,0.0
2022-02-06T15:25:00.000000,Food delivery,2,70.17244766740909,60.0,70.0,881126d32bfffff,881126d263fffff,1.67,0.0
2022-02-06T15:25:00.000000,Retail,48,38.33119836932863,35.0,45.0,881126d307fffff,881126d33dfffff,1.62,0.0
2022-02-06T15:25:00.000000,Food delivery,3,14.845349528076248,15.0,25.0,881126d263fffff,881126d263fffff,1.64,0.0
2022-02-06T15:27:00.000000,Food delivery,2,58.031198369328635,40.0,50.0,881126d20dfffff,881126d257fffff,1.62,0.0
2022-02-06T15:28:00.000000,Food delivery,2,36.21543284259212,25.0,35.0,881126d339fffff,881126d307fffff,1.6,0.0
2022-02-06T15:28:00.000000,Food delivery,5,48.698533227433565,45.0,55.0,881126d339fffff,881126d323fffff,1.61,0.0
2022-02-06T15:29:00.000000,Food delivery,2,63.463212283371895,55.0,65.0,881126d311fffff,881126d335fffff,1.57,0.0
2022-02-06T15:30:00.000000,Food delivery,2,22.472655701476295,25.0,35.0,881126d311fffff,881126d311fffff,1.54,0.0
2022-02-06T15:35:00.000000,Food delivery,1,43.19801651719865,35.0,45.0,881126d307fffff,881126d329fffff,1.52,0.0
2022-02-06T15:38:00.000000,Food delivery,7,37.84300259300944,35.0,45.0,881126d331fffff,881126d339fffff,1.51,0.0
2022-02-06T15:39:00.000000,Food delivery,3,69.33079221137731,65.0,75.0,881126d001fffff,881126d055fffff,1.49,0.0
2022-02-06T15:40:00.000000,Food delivery,2,38.96551087301237,35.0,45.0,881126d22dfffff,881126d31bfffff,1.47,0.0
2022-02-06T15:40:00.000000,Food delivery,1,38.239994479025775,20.0,30.0,881126d305fffff,881126d305fffff,1.46,0.0
2022-02-06T15:41:00.000000,Food delivery,1,48.43217753971237,NaN,NaN,881126d339fffff,881126d061fffff,1.47,0.0
2022-02-06T15:42:00.000000,Retail,6,17.290213764194387,25.0,35.0,881126d363fffff,881126d347fffff,1.48,0.0
2022-02-06T15:43:00.000000,Food delivery,3,35.84021376419439,25.0,35.0,881126d339fffff,881126d307fffff,1.48,0.0
2022-02-06T15:46:00.000000,Food delivery,2,49.830792211377315,40.0,50.0,881126d06bfffff,881126d227fffff,1.49,0.0
2022-02-06T15:47:00.000000,Food delivery,2,84.50393605975867,40.0,50.0,881126d043fffff,881126d045fffff,1.5,0.0
2022-02-06T15:47:00.000000,Retail,5,67.2059890347763,40.0,50.0,881126d221fffff,881126d229fffff,1.54,0.0
2022-02-06T15:57:00.000000,Food delivery,4,66.63932236807631,50.0,60.0,881126d339fffff,881126d029fffff,1.54,0.0
2022-02-06T15:58:00.000000,Food delivery,4,36.31139900621906,20.0,30.0,881126d339fffff,881126d339fffff,1.56,0.0
2022-02-06T16:00:00.000000,Food delivery,2,73.69780263848152,45.0,55.0,881126d221fffff,881126d207fffff,1.58,0.0
2022-02-06T16:01:00.000000,Food delivery,3,62.265199493038324,55.0,65.0,881126d0c3fffff,881126d2b1fffff,1.59,0.0
2022-02-06T16:02:00.000000,Food delivery,1,18.31519949303832,15.0,20.0,881126d257fffff,881126d257fffff,1.59,0.0
2022-02-06T16:04:00.000000,Food delivery,4,65.03186615973831,45.0,55.0,881126d0c9fffff,881126d0c3fffff,1.59,0.0
2022-02-06T16:05:00.000000,Food delivery,1,52.56321228337189,40.0,50.0,881126d347fffff,881126d349fffff,1.57,0.0
2022-02-06T16:06:00.000000,Retail,8,26.89473233961907,30.0,40.0,881126d06bfffff,881126d061fffff,,0.0
2022-02-06T16:08:00.000000,Food delivery,8,38.49473233961906,20.0,30.0,881126d069fffff,881126d069fffff,1.56,0.0
2022-02-06T16:09:00.000000,Food delivery,2,37.77566732060989,20.0,30.0,881126d317fffff,881126d069fffff,1.55,0.0
2022-02-06T16:11:00.000000,Food delivery,3,43.89473233961907,35.0,45.0,881126d045fffff,881126d337fffff,1.56,0.0
2022-02-06T16:15:00.000000,Food delivery,3,16.663212283371895,25.0,35.0,881126d347fffff,881126d347fffff,1.57,0.0
2022-02-06T16:16:00.000000,Retail,7,35.29853282643832,20.0,30.0,881126d339fffff,881126d303fffff,1.59,0.0
2022-02-06T16:17:00.000000,Food delivery,3,47.73119836932863,40.0,50.0,881126d33dfffff,881126d315fffff,1.62,0.0
2022-02-06T16:18:00.000000,Food delivery,3,50.41201619477625,35.0,45.0,881126d06dfffff,881126d063fffff,1.64,0.0
2022-02-06T16:19:00.000000,Food delivery,4,35.310233273103705,35.0,45.0,881126d33dfffff,881126d33dfffff,1.65,0.0
2022-02-06T16:22:00.000000,Food delivery,1,40.589114334109084,45.0,55.0,881126d315fffff,881126d061fffff,1.67,0.0
2022-02-06T16:23:00.000000,Food delivery,3,103.73072131504422,40.0,50.0,881126d20dfffff,881126d203fffff,1.7,0.0
2022-02-06T16:26:00.000000,Retail,8,30.744268609155448,30.0,40.0,881126d04dfffff,881126d04dfffff,1.71,0.0
2022-02-06T16:29:00.000000,Retail,13,23.024378765972358,20.0,30.0,881126d04dfffff,881126d227fffff,1.72,0.0
2022-02-06T16:32:00.000000,Food delivery,4,46.44426860915544,60.0,70.0,881126d339fffff,881126d221fffff,1.71,0.0
2022-02-06T16:32:00.000000,Food delivery,5,64.30771209937235,40.0,50.0,881126d043fffff,881126d001fffff,1.72,0.0
2022-02-06T16:35:00.000000,Food delivery,3,33.237752882094526,40.0,50.0,881126d04dfffff,881126d045fffff,1.73,0.0
2022-02-06T16:38:00.000000,Retail,10,46.22108621539453,35.0,45.0,881126d1cbfffff,881126d1dbfffff,1.73,0.0
2022-02-06T16:39:00.000000,Food delivery,3,59.09104543267236,50.0,60.0,881126d06dfffff,881126d1e9fffff,1.72,0.0
2022-02-06T16:40:00.000000,Food delivery,3,48.704419548694524,40.0,50.0,881126d06bfffff,881126d267fffff,1.73,0.0
2022-02-06T16:41:00.000000,Food delivery,4,38.16390212188224,30.0,40.0,881126d15bfffff,881126d333fffff,1.76,0.0
2022-02-06T16:41:00.000000,Food delivery,3,28.90721553549654,25.0,35.0,881126d301fffff,881126d32bfffff,1.75,0.0
2022-02-06T16:41:00.000000,Food delivery,1,70.28442546704596,50.0,60.0,881126d211fffff,881126d253fffff,1.74,0.0
2022-02-06T16:43:00.000000,Food delivery,3,54.01390212188224,45.0,55.0,881126d331fffff,881126d335fffff,1.76,0.0
2022-02-06T16:47:00.000000,Food delivery,2,40.51775880044596,30.0,40.0,881126d04dfffff,881126d31bfffff,1.74,0.0
2022-02-06T16:51:00.000000,Food delivery,2,28.604419548694526,25.0,35.0,881126d06bfffff,881126d045fffff,1.73,0.0
2022-02-06T16:51:00.000000,Food delivery,1,41.83442546704596,25.0,35.0,881126d32bfffff,881126d329fffff,1.74,0.0
2022-02-06T16:52:00.000000,Food delivery,1,41.97108621539453,30.0,40.0,881126d315fffff,881126d303fffff,1.73,0.0
2022-02-06T16:52:00.000000,Food delivery,2,38.78775288209453,40.0,50.0,881126d04dfffff,881126d22dfffff,1.73,0.0
2022-02-06T16:53:00.000000,Food delivery,2,20.951092133745963,35.0,45.0,881126d33dfffff,881126d307fffff,1.74,0.0
2022-02-06T16:54:00.000000,Food delivery,2,36.25721553549654,45.0,55.0,881126d1ddfffff,881126d1c1fffff,1.75,0.0
2022-02-06T16:55:00.000000,Food delivery,5,73.8440622971077,35.0,45.0,881126d339fffff,881126d06dfffff,1.78,0.0
2022-02-06T16:59:00.000000,Food delivery,3,16.9675702583561,5.0,15.0,881126d067fffff,881126d067fffff,1.79,0.0
2022-02-06T17:00:00.000000,Food delivery,3,31.705343548419183,40.0,50.0,881126d33dfffff,881126d303fffff,1.82,0.0
2022-02-06T17:00:00.000000,Food delivery,2,23.627676753307025,20.0,30.0,881126d06bfffff,881126d069fffff,1.85,0.0
2022-02-06T17:01:00.000000,Food delivery,2,24.252151523248138,20.0,30.0,881126d06bfffff,881126d00dfffff,1.9,0.0
2022-02-06T17:01:00.000000,Food delivery,2,49.001678792217355,35.0,45.0,881126d0c3fffff,881126d2e1fffff,1.88,0.0
2022-02-06T17:02:00.000000,Food delivery,5,31.50367655338011,35.0,45.0,881126d06bfffff,881126d009fffff,1.92,0.0
2022-02-06T17:04:00.000000,Food delivery,1,37.85637038183431,45.0,55.0,881126d331fffff,881126d335fffff,1.94,0.0
2022-02-06T17:08:00.000000,Food delivery,6,29.779870277724005,50.0,60.0,881126d33dfffff,881126d345fffff,1.93,0.0
2022-02-06T17:11:00.000000,Food delivery,4,41.579870277724005,25.0,35.0,881126d339fffff,881126d32bfffff,1.93,0.0
2022-02-06T17:11:00.000000,Food delivery,2,60.62034321998011,35.0,45.0,881126d20dfffff,881126d21dfffff,1.92,0.0
2022-02-06T17:16:00.000000,Food delivery,4,18.577775106988952,20.0,30.0,881126c249fffff,881126c249fffff,1.91,0.0
2022-02-06T17:16:00.000000,Food delivery,3,30.553676553380107,30.0,40.0,881126c35bfffff,881126c225fffff,1.92,0.0
2022-02-06T17:18:00.000000,Food delivery,1,21.427775106988946,25.0,35.0,881126d067fffff,881126d065fffff,1.91,0.0
2022-02-06T17:19:00.000000,Retail,5,32.78970371523431,20.0,30.0,881126d307fffff,881126d331fffff,1.94,0.0
2022-02-06T17:19:00.000000,Food delivery,2,10.04444177368895,10.0,30.0,881126d267fffff,881126d267fffff,1.91,0.0
2022-02-06T17:19:00.000000,Food delivery,2,24.00367655338011,30.0,40.0,881126d331fffff,881126d315fffff,1.92,0.0
2022-02-06T17:26:00.000000,Food delivery,4,50.98970371523431,40.0,50.0,881126d04dfffff,881126d335fffff,1.94,0.0
2022-02-06T17:40:00.000000,Food delivery,4,27.17303704853431,35.0,45.0,881126d33dfffff,881126d335fffff,1.94,0.0
2022-02-06T17:41:00.000000,Food delivery,6,26.59903830130555,25.0,35.0,881126d331fffff,881126d33dfffff,1.98,0.0
2022-02-06T17:44:00.000000,Food delivery,4,36.90588547613718,25.0,35.0,881126d06dfffff,881126d069fffff,2.0,0.0
2022-02-06T17:49:00.000000,Food delivery,5,66.44393667962055,55.0,65.0,881126d1c5fffff,881126d00bfffff,1.99,0.0
2022-02-06T17:51:00.000000,Food delivery,2,17.339218809437174,30.0,40.0,881126d061fffff,881126d029fffff,2.0,0.0
2022-02-06T17:55:00.000000,Food delivery,2,41.69393667962054,25.0,35.0,881126d225fffff,881126d045fffff,1.99,0.0
2022-02-06T17:57:00.000000,Food delivery,1,28.043936679620543,30.0,40.0,881126d303fffff,881126d319fffff,1.99,0.0
2022-02-06T17:57:00.000000,Food delivery,2,27.777270012920543,25.0,35.0,881126d311fffff,881126d319fffff,1.99,0.0
2022-02-06T18:03:00.000000,Food delivery,3,30.63237163460555,30.0,40.0,881126d06bfffff,881126d317fffff,1.98,0.0
2022-02-06T18:07:00.000000,Food delivery,1,66.4998573078362,60.0,70.0,881126d32bfffff,881126d027fffff,1.95,0.0
2022-02-06T18:08:00.000000,Food delivery,1,25.296536944424005,20.0,30.0,881126d331fffff,881126d333fffff,1.93,0.0
2022-02-06T18:09:00.000000,Food delivery,3,17.98700988668011,25.0,35.0,881126d0a9fffff,881126d0e3fffff,1.92,0.0
2022-02-06T18:11:00.000000,Food delivery,3,23.011108440388952,40.0,50.0,881126d335fffff,881126d333fffff,1.91,0.0
2022-02-06T18:13:00.000000,Food delivery,2,17.543457752562958,10.0,20.0,881126d33dfffff,881126d33dfffff,1.89,0.0
2022-02-06T18:24:00.000000,Food delivery,3,27.611010086707026,30.0,40.0,881126d339fffff,881126d307fffff,1.85,0.0
2022-02-06T18:31:00.000000,Food delivery,1,31.562629523601213,15.0,25.0,881126d06dfffff,881126d06dfffff,1.83,0.0
2022-02-06T18:34:00.000000,Food delivery,2,24.372010215119186,25.0,35.0,881126d06bfffff,881126d061fffff,1.82,0.0
2022-02-06T18:34:00.000000,Food delivery,3,41.05534354841919,50.0,60.0,881126d339fffff,881126d069fffff,1.82,0.0
2022-02-06T18:35:00.000000,Food delivery,1,24.288676881819185,15.0,25.0,881126d33dfffff,881126d307fffff,1.82,0.0
2022-02-06T18:38:00.000000,Food delivery,2,42.54819396340087,35.0,45.0,881126d339fffff,881126d305fffff,1.81,0.0
2022-02-06T18:38:00.000000,Food delivery,1,18.964860630000867,25.0,35.0,881126d06bfffff,881126d009fffff,1.81,0.0
2022-02-06T18:39:00.000000,Food delivery,1,33.2675702583561,20.0,30.0,881126d06dfffff,881126d069fffff,1.79,0.0
2022-02-06T18:41:00.000000,Food delivery,2,34.23056878858224,30.0,40.0,881126d331fffff,881126d33dfffff,1.76,0.0
2022-02-06T18:46:00.000000,Retail,2,14.784425467045963,15.0,25.0,881126d307fffff,881126d339fffff,1.74,0.0
2022-02-06T18:48:00.000000,Food delivery,1,21.060935275855446,20.0,30.0,881126d225fffff,881126d319fffff,1.71,0.0
2022-02-06T18:53:00.000000,Food delivery,4,22.83651156429336,30.0,40.0,881126d339fffff,881126d305fffff,1.68,0.0
2022-02-06T18:56:00.000000,Food delivery,2,46.35578100080908,30.0,40.0,881126d331fffff,881126d33dfffff,1.67,0.0
2022-02-06T19:02:00.000000,Retail,13,19.86201619477625,35.0,45.0,881126d04dfffff,881126d2a5fffff,1.64,0.0
2022-02-06T19:14:00.000000,Retail,9,32.8435666065037,30.0,40.0,881126d04dfffff,881126d207fffff,1.65,0.0
2022-02-06T19:17:00.000000,Food delivery,3,17.52481049678177,10.0,20.0,881126d31bfffff,881126d319fffff,1.66,0.0
2022-02-06T19:20:00.000000,Food delivery,3,25.27244766740908,20.0,30.0,881126d331fffff,881126d333fffff,1.67,0.0
2022-02-06T19:35:00.000000,Food delivery,2,40.622447667409084,30.0,40.0,881126d1c1fffff,881126d115fffff,1.67,0.0
2022-02-06T19:37:00.000000,Food delivery,2,31.905781000809082,25.0,35.0,881126d06bfffff,881126d061fffff,1.67,0.0
2022-02-06T19:53:00.000000,Food delivery,5,34.924810496781774,25.0,35.0,881126d22dfffff,881126d229fffff,1.66,0.0
2022-02-06T19:56:00.000000,Retail,4,22.30578100080908,20.0,30.0,881126d04dfffff,881126d047fffff,1.67,0.0
2022-02-06T19:59:00.000000,Food delivery,2,24.44147716338177,15.0,25.0,881126d1c1fffff,881126d1ddfffff,1.66,0.0
2022-02-06T20:01:00.000000,Food delivery,1,31.210233273103704,20.0,30.0,881126d06bfffff,881126d06dfffff,1.65,0.0
2022-02-06T20:24:00.000000,Food delivery,2,15631.062016194775,30.0,40.0,881126d339fffff,881126d33dfffff,1.64,0.0
2022-02-06T20:32:00.000000,Food delivery,1,20.980126473265393,25.0,35.0,881126d339fffff,881126d305fffff,1.63,0.0
2022-02-06T20:42:00.000000,Food delivery,1,57.84786503602864,45.0,55.0,881126d209fffff,88089968b5fffff,1.62,0.0
2022-02-06T20:45:00.000000,Food delivery,1,21.781866560733565,20.0,30.0,881126d061fffff,881126d061fffff,1.61,0.0
2022-02-06T21:13:00.000000,Food delivery,4,19.197802638481516,15.0,25.0,881126d06dfffff,881126d06dfffff,1.58,0.0
2022-02-06T21:18:00.000000,Food delivery,2,60.444732339619065,45.0,55.0,881126d209fffff,8808996d55fffff,,0.0
2022-02-06T21:36:00.000000,Food delivery,4,22.755989034776295,15.0,25.0,881126d31bfffff,881126d319fffff,1.54,0.0
2022-02-06T23:07:00.000000,Food delivery,2,21.926335926309434,15.0,25.0,881126d339fffff,881126d335fffff,1.51,0.0
2022-02-07T06:13:00.000000,Food delivery,2,35.60355767742692,35.0,45.0,881126d067fffff,881126d069fffff,1.39,0.0
2022-02-07T07:06:00.000000,Food delivery,1,29.858352408512584,45.0,55.0,881126d33dfffff,881126d347fffff,1.43,0.0
2022-02-07T07:46:00.000000,Retail,24,23.531349850498657,25.0,35.0,881126d307fffff,881126d339fffff,1.52,0.0
2022-02-07T08:05:00.000000,Food delivery,2,22.06519949303832,15.0,25.0,881126d1c1fffff,881126d1c1fffff,1.59,0.0
2022-02-07T08:13:00.000000,Food delivery,2,25.730126473265393,20.0,30.0,881126d069fffff,881126d00dfffff,1.63,0.0
2022-02-07T08:25:00.000000,Retail,40,23.10036923965049,30.0,40.0,881126d363fffff,881126d345fffff,1.69,0.0
2022-02-07T08:30:00.000000,Food delivery,1,17.72388220209654,20.0,30.0,881126d305fffff,881126d305fffff,1.75,0.0
2022-02-07T08:34:00.000000,Retail,13,27.581527296700866,20.0,30.0,881126d1cbfffff,881126d1c1fffff,1.81,0.0
2022-02-07T08:38:00.000000,Food delivery,1,23.552137278722263,35.0,45.0,881126d1c1fffff,881126d1cbfffff,1.86,0.0
2022-02-07T08:41:00.000000,Food delivery,2,33.302151523248135,25.0,35.0,881126d311fffff,881126d22dfffff,1.9,0.0
2022-02-07T08:42:00.000000,Food delivery,2,19.113203611024005,25.0,35.0,881126d335fffff,881126d335fffff,1.93,0.0
2022-02-07T08:56:00.000000,Food delivery,2,42.63970371523431,35.0,45.0,881126d061fffff,881126d223fffff,1.94,0.0
2022-02-07T08:57:00.000000,Food delivery,1,30.53700988668011,35.0,45.0,881126d339fffff,881126d315fffff,1.92,0.0
2022-02-07T08:59:00.000000,Food delivery,2,30.08548485654814,35.0,45.0,881126d061fffff,881126d063fffff,1.9,0.0
2022-02-07T09:00:00.000000,Food delivery,1,44.718803945322264,40.0,50.0,881126d06dfffff,881126d04dfffff,1.86,0.0
2022-02-07T09:01:00.000000,Food delivery,2,41.44596285690122,25.0,35.0,881126d1c1fffff,881126d133fffff,1.83,0.0
2022-02-07T09:02:00.000000,Food delivery,2,23.21889540886923,25.0,35.0,881126c22dfffff,881126c353fffff,1.8,0.0
2022-02-07T09:07:00.000000,Food delivery,1,32.577395630507695,20.0,30.0,881126d331fffff,881126d307fffff,1.78,0.0
2022-02-07T09:08:00.000000,Food delivery,2,34.81072896380769,30.0,40.0,881126d191fffff,881126d1c7fffff,1.78,0.0
2022-02-07T09:09:00.000000,Food delivery,3,27.27449737613725,20.0,30.0,881126d191fffff,881126d197fffff,1.8,0.0
2022-02-07T09:10:00.000000,Food delivery,2,25.353401792735855,35.0,45.0,881126d06bfffff,881126d047fffff,1.84,0.0
2022-02-07T09:12:00.000000,Food delivery,1,51.70215152324813,30.0,40.0,881126d045fffff,881126d069fffff,1.9,0.0
2022-02-07T09:12:00.000000,Food delivery,2,24.72679936719484,30.0,40.0,881126d307fffff,881126d303fffff,1.87,0.0
2022-02-07T09:13:00.000000,Food delivery,2,24.26995522377545,20.0,30.0,881126d1c3fffff,881126d1c1fffff,1.93,0.0
2022-02-07T09:13:00.000000,Food delivery,2,50.49317339117724,35.0,45.0,881126d339fffff,881126d307fffff,1.95,0.0
2022-02-07T09:14:00.000000,Food delivery,1,34.98894937988834,30.0,40.0,881126d339fffff,881126d307fffff,1.97,0.0
2022-02-07T09:17:00.000000,Food delivery,1,27.723656247952416,35.0,45.0,881126d045fffff,881126d061fffff,1.97,0.0
2022-02-07T09:18:00.000000,Food delivery,1,45.46034449308276,40.0,50.0,881126d33dfffff,881126d32bfffff,1.96,0.0
2022-02-07T09:18:00.000000,Food delivery,1,15.746210245662152,25.0,35.0,881126d06bfffff,881126d06bfffff,1.96,0.0
2022-02-07T09:19:00.000000,Food delivery,2,45.32117835910439,30.0,40.0,881126d303fffff,881126d303fffff,1.97,0.0
2022-02-07T09:27:00.000000,Food delivery,1,68.45451169240438,35.0,45.0,881126d339fffff,881126d301fffff,1.97,0.0
2022-02-07T09:28:00.000000,Food delivery,4,43.86570496800555,40.0,50.0,881126d061fffff,881126d061fffff,1.98,0.0
2022-02-07T09:29:00.000000,Food delivery,1,62.22727001292054,40.0,50.0,881126d33dfffff,881126d303fffff,1.99,0.0
2022-02-07T09:29:00.000000,Food delivery,2,18.168229620394985,35.0,45.0,881126d191fffff,881126c265fffff,2.01,0.0
2022-02-07T09:29:00.000000,Food delivery,4,34.610603346320545,30.0,40.0,881126d305fffff,881126d305fffff,1.99,0.0
2022-02-07T09:31:00.000000,Food delivery,4,51.00156295379499,30.0,40.0,881126d311fffff,881126d311fffff,2.01,0.0
2022-02-07T09:31:00.000000,Food delivery,1,25.377481699989794,20.0,30.0,881126d33dfffff,881126d33dfffff,2.03,0.0
2022-02-07T09:33:00.000000,Food delivery,1,89.7744108380507,50.0,60.0,881126d045fffff,881126d0e3fffff,2.04,0.0
2022-02-07T09:38:00.000000,Food delivery,1,41.2941483666898,15.0,25.0,881126d069fffff,881126d061fffff,2.03,0.0
2022-02-07T09:41:00.000000,Food delivery,1,80.7077441713507,40.0,50.0,881126d221fffff,881126d263fffff,2.04,0.0
2022-02-07T09:43:00.000000,Food delivery,3,36.15292525108398,30.0,40.0,881126d027fffff,881126d1ebfffff,2.06,0.0
2022-02-07T09:49:00.000000,Food delivery,3,34.286258584483974,40.0,50.0,881126d191fffff,881126c267fffff,2.06,0.0
2022-02-07T09:52:00.000000,Food delivery,1,69.36786259162571,40.0,50.0,881126d305fffff,881126d307fffff,2.07,0.0
2022-02-07T09:54:00.000000,Food delivery,1,68.05292525108398,30.0,40.0,881126d331fffff,881126d33bfffff,2.06,0.0
2022-02-07T09:59:00.000000,Food delivery,2,45.60055284736654,45.0,55.0,881126d06dfffff,881126d06dfffff,2.05,0.0
